,Year,Region,Country,Yields,Prec,Tmean,Tmax,Tmin,SPEI,FertApp,IrrRate,CO2,FACE_dummy,log_Yields,log_CO2,log_Prec,log_Tmean,log_Tmax,PDO,TAG,WPWP,C1,C2,C3,C4,C5,C6,C7,C8,DCV,Trend,Sq_Trend,Asia,EAsia,SEAsia,SAsia,WAsia,CAsia
1030,2000,EAsia,Taiwan,56127,1515.38,21.96,25.84,18.82,-4.60147,144.2676392,44.5,369.55,0,10.93537226,5.912286049,7.323421512,3.089222617,3.251923679,0,0,0,0,0,0,0,0,0,0,1,0,40,1600,1,1,0,0,0,0
1064,2001,EAsia,Taiwan,51984,2232.58,22.5,26.46,19.32,-6.07085,149.3534546,44.3,371.14,0,10.85869126,5.91657935,7.710913146,3.113515309,3.275634159,0,0,1,0,0,0,0,0,0,1,0,7,41,1681,1,1,0,0,0,0
1094,2002,EAsia,Taiwan,58774,1223.65,22.72,26.78,19.56,-7.58002,154.43927,44.2,373.28,0,10.98145486,5.922328808,7.109593474,3.123245594,3.28765534,0,0,1,0,0,0,0,0,0,1,0,7,42,1764,1,1,0,0,0,0
1125,2003,EAsia,Taiwan,60571,1000.9,22.96,27.04,19.69,1.76243,159.5250854,44.7,375.8,0,11.01157151,5.929057087,6.908654874,3.133753571,3.297317251,1,0,1,0,0,0,1,0,0,0,0,4,43,1849,1,1,0,0,0,0
1154,2004,EAsia,Taiwan,60486,1750.25,22.44,26.7,19.01,-0.47531,164.6109161,45.2,377.52,0,11.01016721,5.933623547,7.467513914,3.110845081,3.284663565,1,1,0,0,1,0,0,0,0,0,0,2,44,1936,1,1,0,0,0,0
1183,2005,EAsia,Taiwan,54540,2667.22,22.31,26.26,19.11,-2.3074,169.6967316,45.3,379.8,0,10.90668966,5.939644798,7.88879201,3.105035008,3.268046869,1,1,1,1,0,0,0,0,0,0,0,1,45,2025,1,1,0,0,0,0
1213,2006,EAsia,Taiwan,59199,2232.42,22.35,26.2,19.17,-2.48537,173.4464722,45.5,381.9,0,10.98865993,5.945158794,7.710841478,3.106826321,3.265759411,1,1,0,0,1,0,0,0,0,0,0,2,46,2116,1,1,0,0,0,0
1245,2007,EAsia,Taiwan,52417,2225.69,22.84,26.73,19.67,-6.42212,177.1962433,46.2,383.79,0,10.86698625,5.950095528,7.707822259,3.128513385,3.28578653,0,1,0,0,0,0,0,0,1,0,0,6,47,2209,1,1,0,0,0,0
1283,2008,EAsia,Taiwan,57757,2394.99,22.45,26.48,19.26,-3.20257,180.9459991,46.5,385.6,0,10.96399983,5.954800563,7.781134334,3.111290614,3.276389731,0,0,0,0,0,0,0,0,0,0,1,0,48,2304,1,1,0,0,0,0
1312,2009,EAsia,Taiwan,61989,1773.03,22.77,26.73,19.54,-5.67723,184.695755,47,387.43,0,11.03471223,5.959535187,7.480445226,3.12544388,3.28578653,0,0,1,0,0,0,0,0,0,1,0,7,49,2401,1,1,0,0,0,0
1340,2010,EAsia,Taiwan,59501,1549.15,22.4,26.23,19.31,1.27456,188.4455109,47.1,389.9,0,10.9937484,5.965890296,7.345461672,3.109060959,3.266903794,0,1,1,0,0,1,0,0,0,0,0,3,50,2500,1,1,0,0,0,0
1378,2011,EAsia,Taiwan,65536,1046.75,22.22,26.2,19.05,-3.6879,192.1952667,47.4,391.65,0,11.09035489,5.970368584,6.953445405,3.100992784,3.265759411,0,1,0,0,0,0,0,0,1,0,0,6,51,2601,1,1,0,0,0,0
1409,2012,EAsia,Taiwan,65202,2067.88,22.57,26.37,19.5,1.02379,195.9450226,47.6,393.85,0,11.08524542,5.975970126,7.634279207,3.116621591,3.272227,0,1,0,0,0,0,0,0,1,0,0,6,52,2704,1,1,0,0,0,0
1440,2013,EAsia,Taiwan,58835,2028.13,22.83,26.78,19.57,-1.32089,199.6947784,47.6,396.52,0,10.98249219,5.982726481,7.614869465,3.128075461,3.28765534,0,1,1,0,0,1,0,0,0,0,0,3,53,2809,1,1,0,0,0,0
1469,2014,EAsia,Taiwan,63907,1463.93,22.57,26.52,19.38,-6.36131,203.4445343,47.6,398.65,0,11.06518418,5.988083839,7.288879879,3.116621591,3.277899165,1,0,1,0,0,0,1,0,0,0,0,4,54,2916,1,1,0,0,0,0
1498,2015,EAsia,Taiwan,62802,1632.6,22.87,26.68,19.8,-1.21752,207.1942902,47.4,400.83,0,11.0477422,5.993537397,7.397929115,3.129826008,3.283914221,1,0,1,0,0,0,1,0,0,0,0,4,55,3025,1,1,0,0,0,0
778,1992,CAsia,Tajikistan,20184,37.32,13.22,17.67,8.27,2.52586,57.50026486,16,356.45,0,9.91264549,5.876193978,3.619529376,2.581730834,2.871868286,1,1,0,0,1,0,0,0,0,0,0,2,32,1024,1,0,0,0,0,1
810,1993,CAsia,Tajikistan,18306,52.7,13.29,17.81,8.32,16.20814,45.85299733,15.8,357.1,0,9.814984154,5.878015855,3.964615456,2.587011873,2.879760097,1,0,0,0,0,0,0,1,0,0,0,5,33,1089,1,0,0,0,0,1
838,1994,CAsia,Tajikistan,15385,26.75,13.62,18.36,8.58,8.65429,34.2202082,16.1,358.83,0,9.641148288,5.882848739,3.286534473,2.611539301,2.910174385,1,0,0,0,0,0,0,1,0,0,0,5,34,1156,1,0,0,0,0,1
871,1995,CAsia,Tajikistan,18000,27.15,14.03,18.87,8.66,-6.40674,22.60038061,15.7,360.82,0,9.798127037,5.888379219,3.301377046,2.641197894,2.937573359,1,0,1,0,0,0,1,0,0,0,0,4,35,1225,1,0,0,0,0,1
901,1996,CAsia,Tajikistan,17268,19.44,13.57,18.19,8.26,-7.85768,21.16367938,15.7,362.61,0,9.756610357,5.893327877,2.967332799,2.607861474,2.900871993,1,0,1,0,0,0,1,0,0,0,0,4,36,1296,1,0,0,0,0,1
932,1997,CAsia,Tajikistan,27093,27.01,14.05,18.8,8.77,-4.61264,19.72849734,15.8,363.73,0,10.20703067,5.896411834,3.296207168,2.642622396,2.93385687,1,1,0,0,1,0,0,0,0,0,0,2,37,1369,1,0,0,0,0,1
964,1998,CAsia,Tajikistan,24566,54.21,13.95,18.54,8.98,-6.79282,18.29486811,15.8,366.7,0,10.10911865,5.904544075,3.992865393,2.635479508,2.91993056,1,1,1,1,0,0,0,0,0,0,0,1,38,1444,1,0,0,0,0,1
995,1999,CAsia,Tajikistan,24908,31.7,14.23,18.79,9.2,-5.38371,16.862842,15.7,368.38,0,10.12294432,5.909115014,3.456316681,2.655352412,2.933324813,0,0,0,0,0,0,0,0,0,0,1,0,39,1521,1,0,0,0,0,1
1026,2000,CAsia,Tajikistan,37900,20.6,13.85,18.41,8.73,-4.34961,15.43246488,15.7,369.55,0,10.54270639,5.912286049,3.025291076,2.628285233,2.912893995,0,0,0,0,0,0,0,0,0,0,1,0,40,1600,1,0,0,0,0,1
1058,2001,CAsia,Tajikistan,26100,15.02,13.67,18.31,8.55,-4.51483,14.00378526,15.7,371.14,0,10.16969059,5.91657935,2.709382646,2.615203651,2.907447359,0,0,1,0,0,0,0,0,0,1,0,7,41,1681,1,0,0,0,0,1
1088,2002,CAsia,Tajikistan,28523,33.06,14.11,18.9,8.91,9.06392,12.58913875,15.7,373.28,0,10.25846606,5.922328808,3.498324092,2.646883766,2.939161922,0,0,1,0,0,0,0,0,0,1,0,7,42,1764,1,0,0,0,0,1
1117,2003,CAsia,Tajikistan,34604,27.21,13.87,18.45,8.91,9.80324,11.16962389,15.7,375.8,0,10.45172456,5.929057087,3.303584553,2.629728234,2.91506437,1,0,1,0,0,0,1,0,0,0,0,4,43,1849,1,0,0,0,0,1
1147,2004,CAsia,Tajikistan,36408,33.66,13.95,18.68,8.92,3.88964,9.745687589,15.6,377.52,0,10.50254381,5.933623547,3.516310189,2.635479508,2.927453433,1,1,0,0,1,0,0,0,0,0,0,2,44,1936,1,0,0,0,0,1
1177,2005,CAsia,Tajikistan,32844,29.02,14.44,19.09,9.36,-5.43512,8.329101972,15.6,379.8,0,10.39952436,5.939644798,3.367985247,2.670002133,2.949164638,1,1,1,1,0,0,0,0,0,0,0,1,45,2025,1,0,0,0,0,1
1207,2006,CAsia,Tajikistan,31415,13.59,14.25,18.97,9.03,-12.26858,8.488362892,15.4,381.9,0,10.35504076,5.945158794,2.609334228,2.656756907,2.942858784,1,1,0,0,1,0,0,0,0,0,0,2,46,2116,1,0,0,0,0,1
1239,2007,CAsia,Tajikistan,30707,10.23,14.1,18.99,8.95,-4.61091,8.653751332,15.5,383.79,0,10.33224592,5.950095528,2.32532458,2.646174797,2.943912525,0,1,0,0,0,0,0,0,1,0,0,6,47,2209,1,0,0,0,0,1
1275,2008,CAsia,Tajikistan,52616,14.6,14.65,19.33,9.5,-14.64315,8.825333182,15.7,385.6,0,10.87077553,5.954800563,2.681021529,2.684440335,2.961658293,0,0,0,0,0,0,0,0,0,0,1,0,48,2304,1,0,0,0,0,1
1308,2009,CAsia,Tajikistan,43558,8.06,14.02,18.83,8.85,-5.23363,9.000266462,15.6,387.43,0,10.68184866,5.959535187,2.086913557,2.640484882,2.935451343,0,0,1,0,0,0,0,0,0,1,0,7,49,2401,1,0,0,0,0,1
1339,2010,CAsia,Tajikistan,51740,23.86,14.14,18.88,9.18,-2.52498,9.187048239,16.3,389.9,0,10.85398646,5.965890296,3.172203417,2.64900766,2.938103161,0,1,1,0,0,1,0,0,0,0,0,3,50,2500,1,0,0,0,0,1
1373,2011,CAsia,Tajikistan,58186,8.07,14.54,19.25,9.48,-11.55825,9.280246447,16.8,391.65,0,10.97140005,5.970368584,2.088153482,2.676903472,2.957511061,0,1,0,0,0,0,0,0,1,0,0,6,51,2601,1,0,0,0,0,1
1406,2012,CAsia,Tajikistan,62517,15.89,14.36,19.16,9.25,-14.89311,9.440749659,17.2,393.85,0,11.0431938,5.975970126,2.765689981,2.664446564,2.952824773,0,1,0,0,0,0,0,0,1,0,0,6,52,2704,1,0,0,0,0,1
1433,2013,CAsia,Tajikistan,66592,15.38,14.61,19.37,9.49,-9.09213,9.620233499,17.5,396.52,0,11.10633973,5.982726481,2.733067964,2.681706226,2.963725477,0,1,1,0,0,1,0,0,0,0,0,3,53,2809,1,0,0,0,0,1
1464,2014,CAsia,Tajikistan,71960,19.04,14.44,19.08,9.27,0.24852,9.959402957,18.8,398.65,0,11.18386569,5.988083839,2.946542029,2.670002133,2.948640666,1,0,1,0,0,0,1,0,0,0,0,4,54,2916,1,0,0,0,0,1
1493,2015,CAsia,Tajikistan,72909,21.39,14.48,19.01,9.57,2.85921,10.14345065,18.8,400.83,0,11.19696737,5.993537397,3.062923523,2.672768387,2.944965157,1,0,1,0,0,0,1,0,0,0,0,4,55,3025,1,0,0,0,0,1
20,1961,SEAsia,Thailand,16585,1344.13,20.16,24.39,16.97,5.98822,2.972879836,13.9,317.64,0,9.716253951,5.760918666,7.203502243,3.003700443,3.194173212,0,1,0,0,0,0,0,0,1,0,0,6,1,1,1,0,1,0,0,0
43,1962,SEAsia,Thailand,17202,1329.78,20.1,24.45,16.77,4.53861,3.194039084,14.4,318.45,0,9.752780935,5.763465477,7.192768794,3.000719815,3.196630216,0,1,1,0,0,1,0,0,0,0,0,3,2,4,1,0,1,0,0,0
71,1963,SEAsia,Thailand,18725,1216.34,20.01,24.37,16.59,0.46235,3.415216257,14.2,318.99,0,9.837614808,5.765159754,7.103601629,2.996232149,3.193352868,1,0,0,0,0,0,0,1,0,0,0,5,3,9,1,0,1,0,0,0
96,1964,SEAsia,Thailand,18384,1295.43,20.27,24.6,17,4.02414,3.636411488,13.9,319.62,0,9.819236,5.76713279,7.166597965,3.00914196,3.202746443,0,1,1,0,0,1,0,0,0,0,0,3,4,16,1,0,1,0,0,0
117,1965,SEAsia,Thailand,17805,1205.53,20.16,24.48,16.95,5.41123,3.859186311,13.7,320.04,0,9.787234596,5.768445988,7.094674583,3.003700443,3.197856458,1,0,0,0,0,0,0,1,0,0,0,5,5,25,1,0,1,0,0,0
141,1966,SEAsia,Thailand,18360,1396.24,20.54,24.73,17.4,4.20191,4.385778015,13.4,321.38,0,9.817929664,5.772624224,7.241538188,3.022374205,3.208017082,0,1,0,0,0,0,0,0,1,0,0,6,6,36,1,0,1,0,0,0
166,1967,SEAsia,Thailand,17497,1109.98,20.2,24.53,17.01,5.51017,4.912414534,13.3,322.16,0,9.769784717,5.775048317,7.012097276,3.005682604,3.199896858,0,1,0,0,0,0,0,0,1,0,0,6,7,49,1,0,1,0,0,0
191,1968,SEAsia,Thailand,17882,1176.89,20.26,24.49,17.11,0.50278,5.43909732,13.1,323.04,0,9.791549899,5.777776155,7.070630645,3.008648499,3.198264871,1,0,0,0,0,0,0,1,0,0,0,5,8,64,1,0,1,0,0,0
220,1969,SEAsia,Thailand,18474,1208.2,20.6,24.86,17.42,-2.97089,5.965819532,13.1,324.62,0,9.824119617,5.782655267,7.096886928,3.025291076,3.213260086,0,1,1,0,0,1,0,0,0,0,0,3,9,81,1,0,1,0,0,0
246,1970,SEAsia,Thailand,20207,1378.89,20.23,24.48,17.08,4.66746,6.492582514,13.8,325.68,0,9.913784358,5.785915304,7.229034107,3.007166651,3.197856458,0,1,1,0,0,1,0,0,0,0,0,3,10,100,1,0,1,0,0,0
266,1971,SEAsia,Thailand,19369,1235.08,19.96,24.17,16.71,7.65554,7.019382945,14.6,326.32,0,9.871429129,5.787878495,7.118891024,2.993730271,3.185112195,0,0,0,0,0,0,0,0,0,0,1,0,11,121,1,0,1,0,0,0
291,1972,SEAsia,Thailand,18308,1131.13,20.3,24.54,17.03,1.55683,7.546223102,14.4,327.45,0,9.815093402,5.791335372,7.030972412,3.010620886,3.200304439,0,0,0,0,0,0,0,0,0,0,1,0,12,144,1,0,1,0,0,0
320,1973,SEAsia,Thailand,19242,1094.68,20.71,24.99,17.42,1.45619,8.073091781,14.3,329.68,0,9.864850669,5.798122487,6.998217362,3.030616675,3.218475745,0,0,1,0,0,0,0,0,0,1,0,7,13,169,1,0,1,0,0,0
345,1974,SEAsia,Thailand,18254,1264.36,20.09,24.31,16.91,7.7555,8.599983592,14.1,330.18,0,9.812139513,5.79963796,7.142321344,3.000222179,3.190887788,0,0,0,0,0,0,0,0,0,0,1,0,14,196,1,0,1,0,0,0
363,1975,SEAsia,Thailand,18308,1332.42,20.43,24.53,17.33,4.83976,9.126899219,14,331.11,0,9.815093402,5.802450646,7.194752117,3.017004409,3.199896858,0,0,0,0,0,0,0,0,0,0,1,0,15,225,1,0,1,0,0,0
392,1976,SEAsia,Thailand,18450,1213.76,20.21,24.5,16.96,4.32599,10.4143323,14,332.04,0,9.822819649,5.805255444,7.101478259,3.006177531,3.198673118,0,1,0,0,0,0,0,0,1,0,0,6,16,256,1,0,1,0,0,0
417,1977,SEAsia,Thailand,15910,995.32,20.35,24.67,17.06,-1.2209,11.70337666,14.3,333.83,0,9.674703121,5.810631881,6.903064293,3.013080912,3.205587931,1,0,0,0,0,0,0,1,0,0,0,5,17,289,1,0,1,0,0,0
440,1978,SEAsia,Thailand,19552,1387.58,20.53,24.63,17.45,1.21665,12.99246529,14.1,335.4,0,9.880832862,5.815323849,7.235316502,3.021887231,3.203965212,1,1,0,0,1,0,0,0,0,0,0,2,18,324,1,0,1,0,0,0
466,1979,SEAsia,Thailand,18209,1076.26,20.92,25.03,17.53,-0.54353,14.28158991,15.2,336.84,0,9.809671256,5.81960804,6.981247347,3.040705639,3.220075105,1,1,0,0,1,0,0,0,0,0,0,2,19,361,1,0,1,0,0,0
496,1980,SEAsia,Thailand,18878,1288.28,20.64,24.85,17.43,-3.49728,15.56919056,15.9,338.75,0,9.845752502,5.825262372,7.161063274,3.027230941,3.212857753,1,1,1,1,0,0,0,0,0,0,0,1,20,400,1,0,1,0,0,0
521,1981,SEAsia,Thailand,19521,1158.79,20.02,24.22,16.85,1.4995,16.8583891,16.4,340.11,0,9.879246088,5.829269095,7.055131636,2.996731774,3.187178738,1,1,1,1,0,0,0,0,0,0,0,1,21,441,1,0,1,0,0,0
546,1982,SEAsia,Thailand,18880,1156.3,20.05,24.18,16.89,-1.32406,18.14769124,16.8,341.45,0,9.84585844,5.833201255,7.052980531,2.998229154,3.185525845,1,1,0,0,1,0,0,0,0,0,0,2,22,484,1,0,1,0,0,0
570,1983,SEAsia,Thailand,20351,1159.86,20.5,24.81,17.19,-7.35955,19.43702736,17.4,343.05,0,9.92088533,5.837876209,7.056054587,3.020424886,3.211246798,1,1,0,0,1,0,0,0,0,0,0,2,23,529,1,0,1,0,0,0
592,1984,SEAsia,Thailand,20670,1159.19,20.13,24.29,17,2.49592,20.72483416,18.2,344.65,0,9.936438653,5.842529409,7.055476764,3.00221124,3.190064743,1,0,0,0,0,0,0,1,0,0,0,5,24,576,1,0,1,0,0,0
617,1985,SEAsia,Thailand,20608,1184.41,20.07,24.07,16.89,-2.06774,22.0142356,18.6,346.12,0,9.933434629,5.846785536,7.077000039,2.999226163,3.180966252,1,0,0,0,0,0,0,1,0,0,0,5,25,625,1,0,1,0,0,0
646,1986,SEAsia,Thailand,20522,1153.99,20.14,24.38,16.85,0.36779,24.61611495,18.8,347.42,0,9.92925276,5.850534423,7.050980782,3.002707887,3.193763124,1,0,0,0,0,0,0,1,0,0,0,5,26,676,1,0,1,0,0,0
667,1987,SEAsia,Thailand,20147,1115.58,20.49,24.73,17.2,-7.05128,27.2165292,18.8,349.19,0,9.910810673,5.855616187,7.017129728,3.019936962,3.208017082,1,0,0,0,0,0,0,1,0,0,0,5,27,729,1,0,1,0,0,0
696,1988,SEAsia,Thailand,21465,1238.18,20.39,24.48,17.27,-3.72756,29.81859512,19.3,351.57,0,9.974178981,5.862408838,7.121397838,3.015044585,3.197856458,0,0,1,0,0,0,0,0,0,1,0,7,28,784,1,0,1,0,0,0
717,1989,SEAsia,Thailand,20853,1131.2,20.21,24.4,17.04,-2.30905,32.41918556,19.5,353.12,0,9.945253102,5.866807943,7.031034295,3.006177531,3.194583132,0,0,1,0,0,0,0,0,0,1,0,7,29,841,1,0,1,0,0,0
745,1990,SEAsia,Thailand,19556,1233.45,20.35,24.54,17.22,-6.72967,35.02143063,19.8,354.39,0,9.881037424,5.870398002,7.1175704,3.013080912,3.200304439,0,1,1,0,0,1,0,0,0,0,0,3,30,900,1,0,1,0,0,0
771,1991,SEAsia,Thailand,22534,1089.8,20.9,25.13,17.65,-7.61205,37.62375479,20.2,355.61,0,10.02278056,5.873834625,6.993749472,3.039749159,3.224062352,0,0,0,0,0,0,0,0,0,0,1,0,31,961,1,0,1,0,0,0
796,1992,SEAsia,Thailand,21745,1086.19,20.75,25.07,17.41,-9.56359,40.22257351,20.7,356.45,0,9.987139125,5.876193978,6.990431439,3.032546247,3.221671912,1,1,0,0,1,0,0,0,0,0,0,2,32,1024,1,0,1,0,0,0
831,1993,SEAsia,Thailand,20497,1064.83,20.53,24.82,17.29,-7.18348,42.82272852,21.4,357.1,0,9.928033813,5.878015855,6.970570441,3.021887231,3.21164978,1,0,0,0,0,0,0,1,0,0,0,5,33,1089,1,0,1,0,0,0
862,1994,SEAsia,Thailand,23521,1338.59,20.53,24.63,17.45,0.37578,45.42108843,21.7,358.83,0,10.06564892,5.882848739,7.1993721,3.021887231,3.203965212,1,0,0,0,0,0,0,1,0,0,0,5,34,1156,1,0,1,0,0,0
891,1995,SEAsia,Thailand,24158,1259.79,20.6,24.8,17.34,-0.30113,48.02077385,23.6,360.82,0,10.09237087,5.888379219,7.138700319,3.025291076,3.210843653,1,0,1,0,0,0,1,0,0,0,0,4,35,1225,1,0,1,0,0,0
922,1996,SEAsia,Thailand,24098,1254.78,20.19,24.32,17,2.44911,49.48654176,24.5,362.61,0,10.08988413,5.893327877,7.134715537,3.005187432,3.191299057,1,0,1,0,0,0,1,0,0,0,0,4,36,1296,1,0,1,0,0,0
955,1997,SEAsia,Thailand,23788,1106.83,20.47,24.7,17.15,-0.73887,50.9506684,25.6,363.73,0,10.07693653,5.896411834,7.009255353,3.0189604,3.206803244,1,1,0,0,1,0,0,0,0,0,0,2,37,1369,1,0,1,0,0,0
980,1998,SEAsia,Thailand,24180,1091.63,21.14,25.51,17.75,-15.76612,52.4162754,26.7,366.7,0,10.09328112,5.904544075,6.995427271,3.05116698,3.239070532,1,1,1,1,0,0,0,0,0,0,0,1,38,1444,1,0,1,0,0,0
1014,1999,SEAsia,Thailand,24244,1342.38,20.3,24.34,17.24,-0.01884,53.88023746,27.4,368.38,0,10.09592444,5.909115014,7.202199437,3.010620886,3.192121088,0,0,0,0,0,0,0,0,0,0,1,0,39,1521,1,0,1,0,0,0
1048,2000,SEAsia,Thailand,26128,1426.34,20.14,24.19,17,8.2661,55.34568715,28.2,369.55,0,10.17076282,5.912286049,7.262867002,3.002707887,3.185939325,0,0,0,0,0,0,0,0,0,0,1,0,40,1600,1,0,1,0,0,0
1079,2001,SEAsia,Thailand,28739,1277.24,20.79,24.8,17.73,2.54111,56.81104497,28.8,371.14,0,10.26601036,5.91657935,7.152456779,3.034472102,3.210843653,0,0,1,0,0,0,0,0,0,1,0,7,41,1681,1,0,1,0,0,0
1104,2002,SEAsia,Thailand,29338,1326.49,20.74,24.85,17.62,-4.23483,58.27664681,29.6,373.28,0,10.28663888,5.922328808,7.190291635,3.032064203,3.212857753,0,0,1,0,0,0,0,0,0,1,0,7,42,1764,1,0,1,0,0,0
1137,2003,SEAsia,Thailand,29339,1229.84,20.79,24.91,17.57,-4.92578,59.73356482,30.4,375.8,0,10.28667297,5.929057087,7.114639359,3.034472102,3.215269329,1,0,1,0,0,0,1,0,0,0,0,4,43,1849,1,0,1,0,0,0
1165,2004,SEAsia,Thailand,28895,1255.27,20.68,24.79,17.42,-7.43272,61.19417698,31,377.52,0,10.27142385,5.933623547,7.135105968,3.02916705,3.210440346,1,1,0,0,1,0,0,0,0,0,0,2,44,1936,1,0,1,0,0,0
1194,2005,SEAsia,Thailand,29974,1208.66,21.01,25.12,17.77,-11.63013,62.6586823,31.6,379.8,0,10.30808562,5.939644798,7.097267587,3.044998515,3.223664342,1,1,1,1,0,0,0,0,0,0,0,1,45,2025,1,0,1,0,0,0
1227,2006,SEAsia,Thailand,29503,1259.08,20.35,24.41,17.15,-0.43989,64.03676682,32,381.9,0,10.29224723,5.945158794,7.138136575,3.013080912,3.194992884,1,1,0,0,1,0,0,0,0,0,0,2,46,2116,1,0,1,0,0,0
1263,2007,SEAsia,Thailand,30441,1235.43,20.36,24.44,17.1,-2.91176,65.41408791,32.4,383.79,0,10.32354566,5.950095528,7.119174367,3.013572192,3.196221134,0,1,0,0,0,0,0,0,1,0,0,6,47,2209,1,0,1,0,0,0
1296,2008,SEAsia,Thailand,29974,1366.76,20.07,24.03,17,2.35576,66.8015305,32,385.6,0,10.30808562,5.954800563,7.220198254,2.999226163,3.17930305,0,0,0,0,0,0,0,0,0,0,1,0,48,2304,1,0,1,0,0,0
1326,2009,SEAsia,Thailand,29079,1223.52,20.35,24.47,17.13,0.53142,68.15112463,30.7,387.43,0,10.27777154,5.959535187,7.109487229,3.013080912,3.197447877,0,0,1,0,0,0,0,0,0,1,0,7,49,2401,1,0,1,0,0,0
1362,2010,SEAsia,Thailand,29921,1227.6,20.89,25.05,17.68,-11.09689,69.52506798,30.5,389.9,0,10.30631585,5.965890296,7.112816323,3.039270576,3.220873828,0,1,1,0,0,1,0,0,0,0,0,3,50,2500,1,0,1,0,0,0
1395,2011,SEAsia,Thailand,31867,1443.7,19.99,23.93,16.94,3.14883,70.91215575,30.5,391.65,0,10.36932627,5.970368584,7.274964542,2.995232149,3.175132902,0,1,0,0,0,0,0,0,1,0,0,6,51,2601,1,0,1,0,0,0
1420,2012,SEAsia,Thailand,31865,1169.82,20.59,24.64,17.5,1.39359,72.28560517,29.3,393.85,0,10.36926351,5.975970126,7.06460517,3.024805521,3.204371139,0,1,0,0,0,0,0,0,1,0,0,6,52,2704,1,0,1,0,0,0
1454,2013,SEAsia,Thailand,31463,1293.38,20.66,24.7,17.52,-7.78736,73.67508119,29,396.52,0,10.35656753,5.982726481,7.165014226,3.028199464,3.206803244,0,1,1,0,0,1,0,0,0,0,0,3,53,2809,1,0,1,0,0,0
1481,2014,SEAsia,Thailand,30586,1180.13,20.52,24.74,17.26,-5.56151,75.04990696,29,398.65,0,10.32829767,5.988083839,7.073379881,3.02140002,3.208421367,1,0,1,0,0,0,1,0,0,0,0,4,54,2916,1,0,1,0,0,0
1517,2015,SEAsia,Thailand,28506,1042.45,20.81,25.09,17.48,-9.70775,76.43333929,29,400.83,0,10.25786987,5.993537397,6.949328991,3.03543364,3.22246936,1,0,1,0,0,0,1,0,0,0,0,4,55,3025,1,0,1,0,0,0
25,1961,WAsia,Turkey,39542,161.08,13.99,18.63,9.35,-1.88581,5.701198625,3.6,317.64,0,10.58511868,5.760918666,5.081901136,2.638342789,2.924773185,0,1,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,1,0
50,1962,WAsia,Turkey,33951,168.31,14.61,19.51,9.65,-2.42642,6.12502403,3.6,318.45,0,10.43267359,5.763465477,5.125807517,2.681706226,2.970927155,0,1,1,0,0,1,0,0,0,0,0,3,2,4,1,0,0,0,1,0
72,1963,WAsia,Turkey,39400,146.36,14.51,19.16,9.84,2.74415,6.548837255,3.5,318.99,0,10.5815211,5.765159754,4.98606934,2.674838067,2.952824773,1,0,0,0,0,0,0,1,0,0,0,5,3,9,1,0,0,0,1,0
98,1964,WAsia,Turkey,47629,180.43,13.82,18.51,9.11,3.68034,6.97263838,3.6,319.62,0,10.7711971,5.76713279,5.195342891,2.626116818,2.918311127,0,1,1,0,0,1,0,0,0,0,0,3,4,16,1,0,0,0,1,0
123,1965,WAsia,Turkey,43340,91.13,14.05,18.9,9.2,5.36501,7.396427141,3.8,320.04,0,10.67683128,5.768445988,4.512287059,2.642622396,2.939161922,1,0,0,0,0,0,0,1,0,0,0,5,5,25,1,0,0,0,1,0
149,1966,WAsia,Turkey,38462,160.15,14.39,19.04,9.73,-1.07868,10.04122273,4,321.38,0,10.55742602,5.772624224,5.076110876,2.666533521,2.946542029,0,1,0,0,0,0,0,0,1,0,0,6,6,36,1,0,0,0,1,0
172,1967,WAsia,Turkey,38883,177.65,13.9,18.43,9.4,6.24063,12.68593934,4.2,322.16,0,10.56831242,5.775048317,5.179815322,2.63188884,2.913979772,0,1,0,0,0,0,0,0,1,0,0,6,7,49,1,0,0,0,1,0
200,1968,WAsia,Turkey,45556,188.34,14.02,18.49,9.55,11.80541,15.33057612,4.3,323.04,0,10.72669762,5.777776155,5.23824884,2.640484882,2.917230045,1,0,0,0,0,0,0,1,0,0,0,5,8,64,1,0,0,0,1,0
224,1969,WAsia,Turkey,37398,103.52,14.15,18.88,9.44,13.02261,17.97513637,4.4,324.62,0,10.52937251,5.782655267,4.639764831,2.649714624,2.938103161,0,1,1,0,0,1,0,0,0,0,0,3,9,81,1,0,0,0,1,0
247,1970,WAsia,Turkey,40409,164.45,14,18.57,9.43,-3.20893,20.61962318,4.7,325.68,0,10.60680781,5.785915304,5.102606573,2.63905733,2.921547375,0,1,1,0,0,1,0,0,0,0,0,3,10,100,1,0,0,0,1,0
272,1971,WAsia,Turkey,44877,171.37,13.93,18.48,9.43,-0.58232,23.26521586,4.8,326.32,0,10.71168069,5.787878495,5.143824962,2.634044788,2.916689066,0,0,0,0,0,0,0,0,0,0,1,0,11,121,1,0,0,0,1,0
300,1972,WAsia,Turkey,39863,240.61,14.3,18.66,9.84,9.94979,25.9094095,5,327.45,0,10.59320385,5.791335372,5.483177365,2.660259537,2.926382195,0,0,0,0,0,0,0,0,0,0,1,0,12,144,1,0,0,0,1,0
324,1973,WAsia,Turkey,44538,150.69,14.05,18.59,9.42,-1.71987,28.55349938,5.2,329.68,0,10.70409804,5.798122487,5.015224746,2.642622396,2.922623802,0,0,1,0,0,0,0,0,0,1,0,7,13,169,1,0,0,0,1,0
